ID	GENE	ENSEMBLE	TCGA_AML_FEMALE	TCGA_AML_MALE	TCGA_DEAD	TCGA_ALIVE	GTEX_BLOOD	GTEX_BLOOD_VESSEL	GTEX_BONE_MARROW	GTEX_MUSCLE			
CA-CA-9-131638634-131638791.244.0	RAPGEF1	-	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	41.86666667	50	25.89473684			
CA-CA-4-159339113-159339354.108.0	RAPGEF2	XM_005263359.3	45.03311258	54.96688742	64.90066225	35.09933775	5.896414343	41.6	49.12280702	24.84210526			
CA-CA-12-47747543-47747626.217.0	RAPGEF3	ENST00000449771.6	36.66666667	63.33333333	80	20	0.239043825	41.86666667	0	25.68421053			
CA-CA-2-172960759-172960813.368.0	RAPGEF4	ENST00000397087.7	0	100	100	0	0	15.33333333	0	3.368421053			
CA-CA-7-22154454-22154604.293.0	RAPGEF5	ENST00000401957.6	33.33333333	66.66666667	66.66666667	33.33333333	2.470119522	40.8	1.754385965	14.31578947			
CA-CA-5-131428901-131429216.2951.0	RAPGEF6	ENST00000296859.10	100	0	100	0	0	13.6	6.140350877	5.263157895			
CA-CA-2-203457529-203457595.96.0	RAPH1	NM_213589.2	50	50	50	50	0.15936255	40.66666667	0	19.36842105			
CA-CS-11-47441822-47441921.3878.0	RAPSN	Augustus:g2879.t1	100	0	100	0	0.956175299	0.4	0	25.89473684			
CA-CA-3-25501181-25501323.71.0	RARB	NM_000965.4	100	0	66.66666667	33.33333333	0	39.33333333	0	16.21052632			
CA-CA-12-53215645-53215794.2668.0	RARG	NM_000966.5	53.84615385	46.15384615	92.30769231	7.692307692	3.585657371	42.13333333	14.9122807	14.94736842			
CA-CS-3-158704790-158704927.4727.1	RARRES1	ENST00000462663.5	0	100	0	100	0.079681275	6.8	0	1.473684211			
CA-CA-7-150338614-150338741.1290.0	RARRES2	ENST00000466675.5	70	30	50	50	5.896414343	42.13333333	28.94736842	25.89473684			
CA-CA-11-63539515-63539624.5637.0	RARRES3	ENST00000255688.7	45.97701149	54.02298851	64.94252874	35.05747126	7.888446215	42.13333333	49.12280702	25.47368421			
CA-CA-5-168516777-168516950.11.0	RARS	ENST00000231572.7	45.97701149	54.02298851	64.94252874	35.05747126	7.80876494	42.13333333	50	25.89473684			
CA-CA-6-87545615-87545699.344.0	RARS2	-	45.61403509	54.38596491	64.32748538	35.67251462	7.171314741	42.13333333	50	25.89473684			
CA-CA-5-87349213-87349364.115.0	RASA1	XM_011543527.2	44.70588235	55.29411765	63.52941176	36.47058824	6.454183267	42.13333333	50	25.26315789			
CA-CA-3-141553856-141553940.289.0	RASA2	NM_001303245.1	44.58598726	55.41401274	64.33121019	35.66878981	7.091633466	38.53333333	49.12280702	8.421052632			
CA-CS-13-114000825-114000932.59.0	RASA3	-	45.40229885	54.59770115	64.36781609	35.63218391	7.888446215	42.13333333	50	25.89473684			
CA-CA-7-102595633-102595784.693.0	RASA4	ENST00000519539.5	44.73684211	55.26315789	62.28070175	37.71929825	6.055776892	41.86666667	42.98245614	25.89473684			
CA-CA-7-102490985-102491123.853.0	RASA4B	-	43.58974359	56.41025641	62.17948718	37.82051282	7.171314741	42.13333333	49.12280702	25.89473684			
CA-CS-7-44039518-44039663.372.0	RASA4CP	Augustus:g15215.t1	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	49.12280702	25.89473684			
CA-CS-7-102689616-102689754.640.0	RASA4DP	-	47.6744186	52.3255814	59.30232558	40.69767442	4.143426295	31.33333333	22.80701754	25.26315789			
CA-CA-12-113127811-113127873.1687.0	RASAL1	XM_006719642.3	50	50	50	50	0.876494024	0.133333333	0	0			
CA-CA-1-178442674-178443229.749.0	RASAL2	XM_011510166.2	45.45454545	54.54545455	59.09090909	40.90909091	0	41.6	0	18.94736842			
CA-CA-19-15461470-15461607.237.0	RASAL3	-	45.40229885	54.59770115	64.94252874	35.05747126	7.80876494	21.46666667	0	1.684210526			
CA-CA-22-35546800-35547080.1079.0	RASD2	ENST00000216127.4	0	100	0	100	0.15936255	35.46666667	0	25.68421053			
CA-CS-10-43201807-43201945.500.0	RASGEF1A	-	70	30	90	10	4.302788845	2.266666667	50	0.631578947			
CA-CS-4-81445742-81445838.484.0	RASGEF1B	XM_017007812.1	42.04545455	57.95454545	65.90909091	34.09090909	4.38247012	40.26666667	0	14.10526316			
CA-CS-5-180118608-180118704.373.0	RASGEF1C	ENST00000361132.8	0	100	100	0	0	4	0	0			
CA-CA-15-78995739-78995800.686.0	RASGRF1	-	100	0	33.33333333	66.66666667	1.513944223	0.266666667	0	0			
CA-CS-5-81073198-81073452.2282.0	RASGRF2	XM_005248565.1	50	50	50	50	1.434262948	27.86666667	0	15.78947368			
CA-CA-15-38500102-38500139.1036.0	RASGRP1	ENST00000560425.1	0	100	50	50	2.549800797	0	0	0			
CA-CS-11-64742009-64742032.496.0	RASGRP2	ENST00000421556.5	44.31137725	55.68862275	65.26946108	34.73053892	5.896414343	41.2	31.57894737	21.05263158			
CA-CS-2-33519951-33520014.364.0	RASGRP3	-	47.19101124	52.80898876	65.16853933	34.83146067	3.266932271	5.466666667	0.877192982	3.368421053			
CA-CA-19-38411114-38411381.123.0	RASGRP4	ENST00000592322.5	45.39877301	54.60122699	63.19018405	36.80981595	5.418326693	10.26666667	49.12280702	0.421052632			
CA-CA-19-48727392-48727430.1709.0	RASIP1	NM_017805.2	0	100	100	0	0.15936255	39.06666667	49.12280702	25.89473684			
CA-CS-22-29313862-29313987.5319.0	RASL10A	ENST00000216101.6	55.55555556	44.44444444	59.25925926	40.74074074	1.115537849	21.46666667	15.78947368	17.89473684			
CA-CA-13-27271483-27271540.1205.0	RASL11A	ENST00000241463.4	48.4375	51.5625	73.4375	26.5625	5.816733068	29.2	41.22807018	21.05263158			
CA-CA-4-52864477-52864554.3364.0	RASL11B	ENST00000248706.4	0	100	0	100	0	41.33333333	21.05263158	3.157894737			
CA-CA-15-65059344-65059418.1826.0	RASL12	XM_005254434.4	66.66666667	33.33333333	11.11111111	88.88888889	0.3187251	42.13333333	0	25.68421053			
CA-CA-3-50332049-50332154.5476.0	RASSF1	ENST00000327761.7	45.73170732	54.26829268	64.63414634	35.36585366	7.888446215	42.13333333	50	25.89473684			
CA-CA-20-4789595-4789697.128.0	RASSF2	XM_011529412.2	45.97701149	54.02298851	64.94252874	35.05747126	7.729083665	38.13333333	0	2.736842105			
CA-CA-12-64691469-64691579.6237.2	RASSF3	ENST00000283172.8	48.8372093	51.1627907	65.11627907	34.88372093	6.852589641	40.26666667	45.61403509	6.947368421			
CA-CA-10-44989273-44989375.553.0	RASSF4	ENST00000489171.5	43.87096774	56.12903226	62.58064516	37.41935484	7.888446215	42.13333333	11.40350877	25.89473684			
CA-CA-1-206584386-206584684.3841.0	RASSF5	ENST00000579436.6	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	41.33333333	50	23.36842105			
CA-CA-4-73611730-73611829.115.0	RASSF6	ENST00000395777.6	100	0	0	100	2.788844622	0	2.631578947	0			
CA-CA-11-561761-561892.1289.1	RASSF7	ENST00000454668.2	50.79365079	49.20634921	69.84126984	30.15873016	6.055776892	14.26666667	46.49122807	1.263157895			
CA-CA-12-25995036-25995130.2090.1	RASSF8	ENST00000535907.5	50	50	50	50	0	31.6	0	19.78947368			
CA-CA-12-25956226-25956347.481.0	RASSF8-AS1	ENST00000500276.6	100	0	100	0	0	25.46666667	0	20			
CA-CA-19-10320654-10320763.790.1	RAVER1	ENST00000585935.5	36.36363636	63.63636364	63.63636364	36.36363636	4.06374502	14.4	32.45614035	2.315789474			
CA-CA-1-64768655-64768722.1386.0	RAVER2	-	44.73684211	55.26315789	63.81578947	36.18421053	0.15936255	40.4	49.12280702	25.05263158			
CA-CA-13-48307279-48307406.132.0	RB1	-	44.04761905	55.95238095	64.28571429	35.71428571	5.498007968	35.06666667	48.24561404	23.57894737			
CA-CA-8-52645701-52645867.76.0	RB1CC1	-	45.61403509	54.38596491	64.32748538	35.67251462	7.091633466	42	50	25.89473684			
CA-CA-7-5048032-5048091.2694.0	RBAK	ENST00000353796.7	50	50	50	50	2.868525896	8.4	46.49122807	2.526315789			
CA-CS-7-5072361-5072497.6616.0	RBAKDN	ENST00000498308.1	0	100	50	50	1.035856574	6.266666667	8.771929825	3.157894737			
CA-CA-7-5057294-5057421.6684.0	"RBAK,RBAK-RBAKDN"	-	45.45454545	54.54545455	62.12121212	37.87878788	5.418326693	40.53333333	50	23.36842105			
CA-CA-1-32679634-32679698.2026.0	RBBP4	ENST00000482190.1	50	50	66.66666667	33.33333333	0.956175299	0.4	17.54385965	0			
CA-CA-1-205101599-205101709.665.0	RBBP5	-	44.24242424	55.75757576	64.24242424	35.75757576	7.330677291	41.06666667	50	25.47368421			
CA-CA-16-24563198-24563295.758.0	RBBP6	ENST00000564314.5	45.34883721	54.65116279	63.95348837	36.04651163	5.338645418	41.6	50	25.47368421			
CA-CA-X-16853681-16853842.985.0	RBBP7	ENST00000444437.5	45.71428571	54.28571429	64.57142857	35.42857143	7.80876494	42.13333333	50	25.89473684			
CA-CA-18-22990936-22991049.498.0	RBBP8	ENST00000399721.6	36.84210526	63.15789474	68.42105263	31.57894737	2.151394422	0.666666667	21.05263158	0			
CA-CA-20-18490394-18490480.513.0	RBBP9	-	45.45454545	54.54545455	60.60606061	39.39393939	3.346613546	29.2	23.68421053	6.315789474			
CA-CA-20-419557-419731.257.2	RBCK1	NM_001323956.1	42.10526316	57.89473684	68.42105263	31.57894737	7.410358566	36.53333333	49.12280702	25.47368421			
CA-CA-18-80036667-80036710.378.2	RBFA	ENST00000586847.1	40	60	57.14285714	42.85714286	3.027888446	30.4	36.84210526	11.36842105			
CA-CS-18-80069797-80069906.1010.1	RBFADN	ENST00000566810.1	33.33333333	66.66666667	50	50	0	12.93333333	0.877192982	5.473684211			
CA-CS-22-35761201-35761294.78.2	RBFOX2	NM_001031695.3	39.13043478	60.86956522	82.60869565	17.39130435	0.239043825	42.13333333	49.12280702	25.68421053			
CA-CS-2-27832685-27832777.5063.0	RBKS	ENST00000458185.1	36.84210526	63.15789474	73.68421053	26.31578947	2.470119522	8.8	14.03508772	13.05263158			
CA-CA-20-37062083-37062270.77.0	RBL1	-	44.76744186	55.23255814	63.95348837	36.04651163	4.143426295	21.86666667	49.12280702	18.31578947			
CA-CA-16-53480566-53480769.305.0	RBL2	NM_001323608.1	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CS-X-47186064-47186171.76.0	RBM10	ENST00000621629.4	45.71428571	54.28571429	64.57142857	35.42857143	7.80876494	42.13333333	50	25.89473684			
CA-CS-21-14221096-14221169.1362.2	RBM11	ENST00000495055.1	0	100	100	0	0.15936255	3.6	38.59649123	0.210526316			
CA-CA-20-35658929-35658982.1759.4	RBM12	ENST00000431148.1	48.71794872	51.28205128	64.1025641	35.8974359	2.549800797	9.466666667	32.45614035	1.263157895			
CA-CS-8-93734548-93736438.1109.0	RBM12B	ENST00000517700.5	30.76923077	69.23076923	84.61538462	15.38461538	1.274900398	2.533333333	17.54385965	0.210526316			
CA-CA-11-66618495-66618561.8056.0	RBM14	ENST00000443702.1	54.54545455	45.45454545	72.72727273	27.27272727	0	4.266666667	6.140350877	2.526315789			
CA-CA-11-66639699-66640123.5616.5	RBM14-RBM4	ENST00000421355.1	45.97701149	54.02298851	64.94252874	35.05747126	7.729083665	42.13333333	49.12280702	25.68421053			
CA-CA-1-110345538-110345649.344.0	RBM15	ENST00000617047.1	41.81818182	58.18181818	65.45454545	34.54545455	5.019920319	7.066666667	49.12280702	18.31578947			
CA-CA-10-6097047-6097188.1501.2	RBM17	ENST00000446108.5	66.66666667	33.33333333	88.88888889	11.11111111	1.115537849	2.4	11.40350877	5.684210526			
CA-CA-9-122243743-122243868.31.0	RBM18	ENST00000491850.5	50	50	60.86956522	39.13043478	2.788844622	11.06666667	40.35087719	5.473684211			
CA-CA-12-113960058-113960178.156.0	RBM19	-	45.40229885	54.59770115	64.36781609	35.63218391	7.64940239	42	49.12280702	25.89473684			
CA-CA-5-150693218-150693307.505.0	RBM22	-	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CA-14-22908332-22908380.870.4	RBM23	ENST00000555209.5	50	50	75	25	1.912350598	5.866666667	7.894736842	1.263157895			
CA-CS-14-73110830-73111155.72.1	RBM25	ENST00000532483.5	46.51162791	53.48837209	67.44186047	32.55813953	4.541832669	28.66666667	41.22807018	10.52631579			
CA-CS-13-79355219-79355384.20.1	RBM26	-	44.9704142	55.0295858	63.31360947	36.68639053	6.852589641	41.86666667	50	25.26315789			
CA-CA-13-79412681-79412907.2284.1	RBM26-AS1	ENST00000456602.5	100	0	100	0	1.274900398	3.333333333	7.894736842	0			
CA-CA-5-146233449-146233743.283.0	RBM27	XM_005268468.1	44.70588235	55.29411765	63.52941176	36.47058824	6.693227092	41.33333333	50	25.05263158			
CA-CA-7-128338249-128338342.188.0	RBM28	ENST00000223073.6	45.66473988	54.33526012	64.73988439	35.26011561	7.569721116	42	50	25.68421053			
CA-CA-X-48575560-48576083.744.0	RBM3	ENST00000488216.5	45.18518519	54.81481481	65.18518519	34.81481481	7.729083665	42	50	25.89473684			
CA-CA-7-155706859-155707068.327.0	RBM33	ENST00000392761.3	44.37869822	55.62130178	64.49704142	35.50295858	7.490039841	40.93333333	48.24561404	25.47368421			
CA-CA-1-235160510-235160647.2748.3	RBM34	ENST00000429912.1	71.42857143	28.57142857	71.42857143	28.57142857	0	0.133333333	1.754385965	0.421052632			
CA-CA-1-235160510-235160647.2748.0	"RBM34,ARID4B"	ENST00000408888.7	45.71428571	54.28571429	64.57142857	35.42857143	7.80876494	42.13333333	50	25.89473684			
CA-CA-20-57393278-57393333.3822.3	RBM38	ENST00000344785.10	45	55	80	20	3.665338645	6.266666667	15.78947368	11.15789474			
CA-CA-20-35709223-35709256.191.0	RBM39	ENST00000639702.1	45.19774011	53.67231638	63.84180791	35.02824859	7.80876494	42.13333333	50	25.89473684			
CA-CA-11-66639838-66640123.2040.0	RBM4	ENST00000528039.5	25	75	50	50	0.079681275	0	7.894736842	0			
CA-CS-X-107115861-107116054.238.2	RBM41	NR_136729.1	43.10344828	56.89655172	70.68965517	29.31034483	2.948207171	21.33333333	49.12280702	14.52631579			
CA-CA-19-35633686-35634019.240.0	RBM42	ENST00000588161.5	40.83333333	59.16666667	63.33333333	36.66666667	7.729083665	42.13333333	49.12280702	25.47368421			
CA-CA-2-151252754-151252855.1051.0	RBM43	ENST00000331426.5	49.58677686	50.41322314	61.98347107	38.01652893	5.258964143	41.33333333	50	13.68421053			
CA-CA-2-237824290-237824419.347.0	RBM44	ENST00000480583.5	0	100	100	0	0	0.533333333	0	0			
CA-CS-2-178116261-178116384.738.0	RBM45	-	45.39473684	54.60526316	63.81578947	36.18421053	7.011952191	42	49.12280702	24.63157895			
CA-CA-4-40437770-40438924.1460.0	RBM47	-	40.77669903	59.22330097	70.87378641	29.12621359	7.64940239	16.13333333	49.12280702	0.421052632			
CA-CA-7-92532403-92532549.690.0	RBM48	XM_006716150.3	46.42857143	53.57142857	64.88095238	35.11904762	7.330677291	42.13333333	50	25.89473684			
CA-CA-11-66666271-66666493.981.0	RBM4B	ENST00000528106.2	54.23728814	45.76271186	62.71186441	37.28813559	3.505976096	32.26666667	36.84210526	12.63157895			
CA-CA-3-50115427-50115607.383.0	RBM5	ENST00000475128.5	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CA-3-49999439-49999513.276.1	RBM6	ENST00000464013.5	0	100	100	0	0	0.133333333	0.877192982	0			
CA-CA-11-114405705-114405799.1352.0	RBM7	ENST00000544313.5	48.86363636	51.13636364	64.77272727	35.22727273	4.22310757	25.6	45.61403509	9.894736842			
CA-CS-1-145926481-145926618.4063.0	RBM8A	ENST00000369307.4	45.02923977	54.97076023	64.9122807	35.0877193	7.888446215	42.13333333	50	25.89473684			
CA-CA-2-160300650-160300730.439.0	RBMS1	XM_005246740.1	45.71428571	54.28571429	64.57142857	35.42857143	6.454183267	42.13333333	0	25.89473684			
CA-CA-12-56562416-56562583.261.0	RBMS2	ENST00000552247.6	100	0	0	100	0	0.133333333	0	0.421052632			
CA-CA-3-29434745-29434915.1401.5	RBMS3	ENST00000383766.6	50	50	100	0	0.478087649	15.73333333	0	12			
CA-CA-X-136876502-136876655.174.0	RBMX	-	45.71428571	54.28571429	64.57142857	35.42857143	7.80876494	42.13333333	50	25.89473684			
CA-CA-X-130402254-130402370.570.0	RBMX2	ENST00000305536.10	45.71428571	54.28571429	64.57142857	35.42857143	7.64940239	42.13333333	50	25.68421053			
CA-CA-1-88988251-88988351.14166.2	RBMXL1	ENST00000413769.1	43.22580645	56.77419355	64.51612903	35.48387097	6.613545817	40.8	49.12280702	21.47368421			
CA-CA-3-139538780-139538959.2682.0	RBP1	ENST00000619087.4	42.85714286	57.14285714	100	0	4.22310757	42.13333333	7.894736842	25.68421053			
CA-CA-10-93600917-93601046.9579.0	RBP4	ENST00000371464.7	0	100	0	100	2.629482072	38.93333333	1.754385965	17.05263158			
CA-CS-12-7128239-7128418.3250.0	RBP5	ENST00000266560.7	0	100	100	0	0.876494024	29.6	50	5.894736842			
CA-CA-1-10007569-10007748.3866.0	RBP7	ENST00000294435.7	51.28205128	48.71794872	64.1025641	35.8974359	5.896414343	41.86666667	1.754385965	25.47368421			
CA-CA-4-26415474-26415640.449.0	RBPJ	ENST00000511546.5	100	0	100	0	0	0.266666667	0	0			
CA-CA-8-30545163-30545220.542.0	RBPMS	ENST00000522694.1	42.10526316	57.89473684	63.15789474	36.84210526	0.478087649	42.13333333	0	15.36842105			
CA-CA-15-64748999-64749150.726.0	RBPMS2	-	42.10526316	57.89473684	64.9122807	35.0877193	4.621513944	41.73333333	49.12280702	25.26315789			
CA-CA-8-30383543-30383697.16.1	RBPMS-AS1	ENST00000519753.1	100	0	0	100	0.079681275	31.86666667	0	0.631578947			
CA-CS-3-15095972-15096288.3087.1	RBSN	XM_017007024.1	52.17391304	47.82608696	65.2173913	34.7826087	2.549800797	18.13333333	48.24561404	8			
CA-CA-22-40964046-40964117.3023.0	RBX1	NM_014248.3	45.71428571	54.28571429	64.57142857	35.42857143	7.729083665	42.13333333	50	25.89473684			
CA-CA-1-173943441-173943615.863.0	RC3H1	NM_001300850.1	44.65408805	55.34591195	63.52201258	36.47798742	7.250996016	20.93333333	47.36842105	13.68421053			
CA-CA-9-122858668-122859102.597.0	RC3H2	ENST00000373670.5	45.23809524	54.76190476	64.28571429	35.71428571	7.091633466	41.86666667	50	25.47368421			
CA-CA-21-34521498-34521658.1.0	RCAN1	ENST00000381132.6	42.94871795	57.05128205	64.74358974	35.25641026	7.091633466	42.13333333	50	25.89473684			
CA-CA-6-46248722-46248896.4811.1	RCAN2	ENST00000330430.10	100	0	100	0	0.796812749	41.06666667	0	20.42105263			
CA-CA-1-24514313-24514567.517.0	RCAN3	NM_013441.3	47.70642202	52.29357798	64.22018349	35.77981651	3.585657371	9.333333333	11.40350877	2.947368421			
CA-CA-13-49559917-49560084.925.0	RCBTB1	XM_011535134.1	44.57831325	55.42168675	65.06024096	34.93975904	6.613545817	41.86666667	49.12280702	25.05263158			
CA-CA-13-48511769-48511877.647.1	RCBTB2	NM_001286832.1	54.54545455	45.45454545	63.63636364	36.36363636	3.346613546	14.66666667	0	1.263157895			
CA-CA-1-28530522-28530615.700.0	RCC1	-	45.83333333	54.16666667	66.66666667	33.33333333	5.338645418	14.8	47.36842105	11.36842105			
CA-CA-7-75066663-75066792.2666.0	RCC1L	NM_148842.2	45.40229885	54.59770115	64.36781609	35.63218391	7.729083665	42.13333333	50	25.89473684			
CA-CA-1-17422704-17422836.812.0	RCC2	NM_001136204.2	45.71428571	54.28571429	64.57142857	35.42857143	7.80876494	41.86666667	50	24			
CA-CA-15-90957603-90957725.585.0	RCCD1	XR_001751415.1	46.55172414	53.44827586	62.93103448	37.06896552	4.143426295	40.26666667	49.12280702	22.31578947			
CA-CA-11-66844285-66844364.3110.0	RCE1	ENST00000532775.5	44.84848485	55.15151515	63.63636364	36.36363636	7.64940239	42.13333333	50	21.89473684			
CA-CA-4-75491723-75491782.3928.0	RCHY1	NM_001278536.1	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	25.89473684			
CA-CA-9-4844524-4844681.2011.0	RCL1	NM_001286699.1	45.40229885	54.59770115	64.36781609	35.63218391	7.64940239	42.13333333	50	25.68421053			
CA-CS-11-32103280-32103480.1167.0	RCN1	ENST00000527337.1	50	50	62.5	37.5	0.876494024	5.2	0	1.263157895			
CA-CA-15-76938725-76938815.480.0	RCN2	ENST00000557805.1	40	60	60	40	0.079681275	2.533333333	3.50877193	0.631578947			
CA-CA-19-49534192-49534301.595.2	RCN3	ENST00000597801.1	50.84745763	49.15254237	67.79661017	32.20338983	4.462151394	40	9.649122807	17.89473684			
CA-CA-14-102714422-102714617.1003.0	RCOR1	XR_943406.2	45.40229885	54.59770115	64.36781609	35.63218391	7.80876494	41.06666667	50	25.47368421			
CA-CA-11-63914416-63914541.1003.0	RCOR2	Augustus:g3028.t2	50	50	46.15384615	53.84615385	1.035856574	32.26666667	49.12280702	6.315789474			
CA-CS-1-211271231-211271309.2074.3	RCOR3	NM_001350069.1	38.46153846	61.53846154	66.66666667	33.33333333	1.832669323	8.666666667	21.92982456	10.94736842			
CA-CA-1-167640570-167640712.1371.1	RCSD1	ENST00000475127.5	50	50	65.90909091	34.09090909	3.266932271	1.6	22.80701754	0.631578947			
CA-CA-1-211481119-211481429.6870.0	RD3	ENST00000367002.4	50	50	100	0	0	0.266666667	0	0.210526316			
CA-CS-8-73297193-73297429.186.1	RDH10	ENST00000521928.5	0	100	100	0	0.079681275	0.133333333	0	0.210526316			
CA-CA-14-67691139-67691244.1069.3	RDH11	NM_001252650.1	53.65853659	46.34146341	65.85365854	34.14634146	4.06374502	26.4	24.56140351	7.157894737			
CA-CA-19-55059156-55059275.365.0	RDH13	ENST00000592573.1	44.44444444	55.55555556	44.44444444	55.55555556	3.665338645	30.4	49.12280702	10.10526316			
CA-CA-12-56952826-56952990.1340.1	RDH16	ENST00000360752.4	66.66666667	33.33333333	100	0	0.398406375	2.933333333	10.52631579	1.684210526			
CA-CA-12-55723885-55724049.320.2	RDH5	ENST00000548123.1	33.33333333	66.66666667	100	0	0.239043825	27.86666667	2.631578947	12			
CA-CA-11-110255288-110255385.337.0	RDX	ENST00000528498.5	45.02923977	54.97076023	63.74269006	36.25730994	5.577689243	42.13333333	50	25.89473684			
CA-CA-14-24178605-24178916.80.0	REC8	ENST00000558191.1	44.84848485	55.15151515	64.84848485	35.15151515	7.490039841	28.66666667	28.94736842	14.94736842			
CA-CA-9-36109956-36110079.282.0	RECK	ENST00000377966.3	36.17021277	63.82978723	74.46808511	25.53191489	1.912350598	42.13333333	0	15.15789474			
CA-CA-12-21486478-21486585.438.0	RECQL	ENST00000314748.10	44.44444444	55.55555556	61.11111111	38.88888889	5.338645418	37.46666667	47.36842105	20.84210526			
CA-CA-8-144513217-144513480.32.0	RECQL4	-	43.7037037	56.2962963	65.92592593	34.07407407	4.860557769	9.2	50	1.052631579			
CA-CA-2-86263964-86264041.9443.0	REEP1	ENST00000489855.2	0	100	100	0	0.398406375	41.46666667	0	25.26315789			
CA-CA-5-138444414-138444535.1320.0	REEP2	ENST00000613650.1	50	50	50	50	3.187250996	41.46666667	43.85964912	22.31578947			
CA-CA-10-63598023-63598144.886.0	REEP3	XM_011539501.2	45.29411765	54.70588235	65.29411765	34.70588235	7.64940239	42.13333333	50	25.89473684			
CA-CA-8-22140171-22140248.568.0	REEP4	-	45.71428571	54.28571429	64.57142857	35.42857143	7.888446215	42.13333333	50	24.84210526			
CA-CA-5-112892449-112892817.98.0	REEP5	ENST00000497856.6	42.85714286	57.14285714	35.71428571	64.28571429	4.38247012	21.2	16.66666667	2.947368421			
CA-CA-19-1496284-1496453.4616.0	REEP6	ENST00000233596.7	39.82300885	60.17699115	63.71681416	36.28318584	4.701195219	34.8	50	22.10526316			
CA-CA-2-79121987-79122125.703.0	REG1A	ENST00000233735.1	100	0	100	0	5.019920319	27.2	32.45614035	12			
CA-CA-2-79086366-79086504.3385.0	REG1B	NM_006507.3	0	100	100	0	3.266932271	21.73333333	25.43859649	9.052631579			
CA-CA-2-60891682-60891825.9879.0	REL	-	45.02923977	54.97076023	63.74269006	36.25730994	7.569721116	22.53333333	47.36842105	4.842105263			
CA-CA-11-65655854-65655935.1810.3	RELA	ENST00000526257.1	43.37349398	56.62650602	69.87951807	30.12048193	6.932270916	34.26666667	49.12280702	22.52631579			
CA-CA-19-45034243-45034312.1362.0	RELB	ENST00000221452.12	47.05882353	52.94117647	63.97058824	36.02941176	7.80876494	42.13333333	49.12280702	25.89473684			
CA-CA-4-37647367-37647439.23.0	RELL1	ENST00000314117.8	46.34146341	53.65853659	63.41463415	36.58536585	7.410358566	41.33333333	28.07017544	24.84210526			
CA-CA-5-141639919-141640295.1706.0	RELL2	ENST00000444782.5	44.16666667	55.83333333	68.33333333	31.66666667	7.888446215	36.4	50	5.473684211			
CA-CS-7-103650273-103650383.215.0	RELN	ENST00000343529.9	0	100	100	0	0	0.8	49.12280702	0.210526316			
CA-CA-11-73392210-73392468.1988.0	RELT	ENST00000064780.6	45.34161491	54.65838509	68.32298137	31.67701863	7.888446215	34.13333333	49.12280702	25.47368421			
CA-CS-14-22884673-22885015.1441.0	REM2	ENST00000267396.8	25	75	100	0	4.541832669	6.666666667	2.631578947	2.315789474			
CA-CA-1-204157360-204157369.4036.0	REN	NM_000537.3	60	40	80	20	0	0.133333333	49.12280702	0			
CA-CA-X-153941477-153941653.400.2	RENBP	ENST00000442361.1	60	40	80	20	1.992031873	10	15.78947368	0.631578947			
CA-CA-7-150369670-150369868.924.4	REPIN1	ENST00000467980.5	41.30434783	58.69565217	56.52173913	43.47826087	3.107569721	11.06666667	47.36842105	22.94736842			
CA-CA-6-138943512-138943576.147.0	REPS1	-	47.56097561	52.43902439	67.07317073	32.92682927	2.231075697	23.73333333	26.31578947	12			
CA-CA-X-17052381-17052445.708.0	REPS2	ENST00000357277.7	43.47826087	56.52173913	64.13043478	35.86956522	4.462151394	29.46666667	0	3.578947368			
CA-CA-1-2400856-2400935.92.2	RER1	ENST00000378512.5	37.5	62.5	62.5	37.5	0	0.133333333	0	0.421052632			
CA-CA-1-8360111-8361490.3755.0	RERE	ENST00000337907.7	44.76744186	55.23255814	63.95348837	36.04651163	7.80876494	42.13333333	50	25.89473684			
CA-CA-4-56910629-56911536.3091.0	REST	-	44.91017964	55.08982036	64.07185629	35.92814371	4.462151394	35.6	49.12280702	18.10526316			
CA-CA-10-43114479-43114736.371.0	RET	ENST00000355710.7	31.25	68.75	75	25	0	1.333333333	0	3.789473684			
CA-CA-19-7669820-7669898.4493.0	RETN	ENST00000221515.5	46.77419355	53.22580645	61.29032258	38.70967742	4.541832669	19.2	7.01754386	5.894736842			
CA-CA-5-16571995-16572102.2317.0	RETREG1	NM_001034850.2	38.33333333	61.66666667	70	30	3.027888446	32.26666667	0	12.42105263			
CA-CA-2-219179732-219179763.1277.2	RETREG2	NM_001321109.1	45.50898204	54.49101796	65.26946108	34.73053892	7.80876494	42.13333333	49.12280702	25.26315789			
CA-CA-2-85345974-85346094.3341.0	RETSAT	NM_017750.3	44.31137725	55.68862275	64.67065868	35.32934132	7.80876494	42.13333333	49.12280702	25.89473684			
CA-CA-2-99406324-99406431.44.2	REV1	ENST00000438366.1	45.55555556	54.44444444	61.11111111	38.88888889	5.418326693	31.2	43.85964912	12.21052632			
